22 1575029153 14.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029154 14.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029155 14.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029156 14.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029157 14.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029158 42.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029159 42.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029160 42.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029161 42.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029162 42.400000 -1.000000 -101.000000 0.000000 0.000000
22 1575029163 60.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029164 60.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029165 60.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029166 60.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029167 60.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029168 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029169 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029170 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029171 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029172 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029173 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029174 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029175 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029176 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029177 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029178 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029179 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029180 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029181 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029182 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029183 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029184 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029185 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029186 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029187 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029188 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029189 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029190 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029191 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029192 68.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029193 64.000000 -1.000000 -101.000000 0.000000 0.000000
22 1575029194 64.000000 -1.000000 -101.000000 0.000000 0.000000
