28 1575029153 0.000000 7.200000 0.000000 1.000000 0.711111
28 1575029154 0.222222 7.200000 1.600000 1.600000 -20.200000
28 1575029155 0.111111 7.200000 2.400000 2.400000 -20.200000
28 1575029156 0.111111 7.200000 3.200000 3.200000 -20.200000
28 1575029157 0.111111 7.200000 4.000000 4.000000 -20.200000
28 1575029158 0.028169 28.400000 4.800000 4.800000 -20.200000
28 1575029159 0.028169 28.400000 5.600000 5.600000 -20.200000
28 1575029160 0.028169 28.400000 6.400000 6.400000 -20.200000
28 1575029161 0.028169 28.400000 7.200000 7.200000 -20.200000
28 1575029162 0.028169 28.400000 8.000000 8.000000 -20.200000
28 1575029163 0.006849 58.400000 8.400000 8.400000 -20.200000
28 1575029164 0.006849 58.400000 8.800000 8.800000 -20.200000
28 1575029165 0.006849 58.400000 9.200000 9.200000 -20.200000
28 1575029166 0.006849 58.400000 9.600000 9.600000 -20.200000
28 1575029167 0.006849 58.400000 10.000000 10.000000 -20.200000
28 1575029168 0.000000 92.400000 10.000000 10.000000 -20.200000
28 1575029169 0.000000 92.400000 10.000000 10.000000 -20.200000
28 1575029170 0.000000 92.400000 10.000000 10.000000 -20.200000
28 1575029171 0.000000 92.400000 10.000000 10.000000 -20.200000
28 1575029172 0.000000 92.400000 10.000000 10.000000 -20.200000
28 1575029173 0.000000 124.400000 10.000000 10.000000 -20.200000
28 1575029174 0.000000 124.400000 10.000000 10.000000 -20.200000
28 1575029175 0.000000 124.400000 10.000000 10.000000 -20.200000
28 1575029176 0.000000 124.400000 10.000000 10.000000 -20.200000
28 1575029177 0.000000 124.400000 10.000000 10.000000 -20.200000
28 1575029178 0.000000 158.400000 10.000000 10.000000 -20.200000
28 1575029179 0.000000 158.400000 10.000000 10.000000 -20.200000
28 1575029180 0.000000 158.400000 10.000000 10.000000 -20.200000
28 1575029181 0.000000 158.400000 10.000000 10.000000 -20.200000
28 1575029182 0.000000 158.400000 10.000000 10.000000 -20.200000
28 1575029183 0.000000 190.400000 10.000000 10.000000 -20.200000
28 1575029184 0.000000 190.400000 10.000000 10.000000 -20.200000
28 1575029185 0.000000 190.400000 10.000000 10.000000 -20.200000
28 1575029186 0.000000 190.400000 10.000000 10.000000 -20.200000
28 1575029187 0.000000 190.400000 10.000000 10.000000 -20.200000
28 1575029188 0.000000 224.400000 10.000000 10.000000 -20.200000
28 1575029189 0.000000 224.400000 10.000000 10.000000 -20.200000
28 1575029190 0.000000 224.400000 10.000000 10.000000 -20.200000
28 1575029191 0.000000 224.400000 10.000000 10.000000 -20.200000
28 1575029192 0.000000 224.400000 10.000000 10.000000 -20.200000
28 1575029193 0.000000 256.400000 10.000000 10.000000 -20.200000
28 1575029194 0.000000 256.400000 10.000000 10.000000 -20.200000
28 1575029195 0.000000 256.400000 10.000000 10.000000 -20.200000
28 1575029196 0.000000 256.400000 10.000000 10.000000 -20.200000
28 1575029197 0.000000 256.400000 10.000000 10.000000 -20.200000
28 1575029198 0.000000 290.400000 10.000000 10.000000 -20.200000
